id,retweet_count,favorite_count
667491009379606528,220,521
667470559035432960,95,250
667455448082227200,59,186
667453023279554560,88,302
667443425659232256,561,762
667437278097252352,229,441
667435689202614272,83,300
667405339315146752,216,453
667393430834667520,53,190
667369227918143488,158,355
667211855547486208,236,477
667200525029539841,256,602
667192066997374976,98,376
667188689915760640,395,728
667182792070062081,5993,14020
667177989038297088,55,185
667176164155375616,448,596
667174963120574464,79,237
667171260800061440,84,216
667165590075940865,1104,2621
667160273090932737,61,250
667152164079423490,16465,46577
667138269671505920,2134,4499
667119796878725120,125,322
667090893657276420,122,327
667073648344346624,117,390
667070482143944705,14,82
667065535570550784,43,162
667062181243039745,52,212
667044094246576128,49,180
667012601033924608,215,437
666996132027977728,87,236
666983947667116034,949,2480
666837028449972224,537,788
666835007768551424,77,205
666826780179869698,92,245
666817836334096384,242,498
666804364988780544,87,227
666786068205871104,471,732
666781792255496192,183,371
666776908487630848,167,336
666739327293083650,63,226
666701168228331520,211,418
666691418707132416,46,183
666649482315059201,597,1088
666644823164719104,77,224
666454714377183233,204,502
666447344410484738,19,98
666437273139982337,43,118
666435652385423360,51,159
666430724426358785,181,303
666428276349472768,79,157
666421158376562688,108,305
666418789513326592,44,116
666411507551481857,314,421
666407126856765440,35,100
666396247373291520,80,160
666373753744588802,86,176
666362758909284353,533,742
666353288456101888,71,208
666345417576210432,129,280
666337882303524864,86,184
666293911632134144,327,475
666287406224695296,63,140
666273097616637952,74,163
666268910803644416,32,97
666104133288665088,6123,13721
666102155909144576,11,73
666099513787052032,63,143
666094000022159362,68,156
666082916733198337,42,105
666073100786774016,149,305
666071193221509120,54,137
666063827256086533,201,453
666058600524156928,55,107
666057090499244032,131,274
666055525042405380,224,414
666051853826850816,799,1158
666050758794694657,55,126
666049248165822465,41,100
666044226329800704,135,279
666033412701032449,43,118
666029285002620928,45,122
666020888022790149,478,2473
671109016219725825,431,1126
672877615439593473,358,1015
